airfoil_id,version_id,alpha_deg,reynolds_number,cl,cd,perf_source,perf_rule,is_anomaly
ah81k144wfklappe,ah81k144wfklappe_v4,-2,1000000,-0.2284132229497801,0.008600615555635169,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v4,0,1000000,0.0,0.008289077327321683,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v4,2,1000000,0.23190091707424296,0.009163627575057608,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v4,4,1000000,0.4355383306630236,0.012103546413213137,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v4,6,1000000,0.6387715849815481,0.017624912664824164,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v4,8,1000000,0.8932982488594703,0.026388666918974516,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v4,10,1000000,1.0486715302419791,0.03454955421406138,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v4,12,1000000,1.3280004091172593,0.0487014062350293,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v4,14,1000000,1.3229391123715157,0.05267206308120508,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v4,16,1000000,1.245270487788998,0.06173110048479747,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,-4,100000,-0.3742162096499271,0.012440902838615672,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,-2,100000,-0.1987629875941991,0.009135274824211,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,0,100000,0.0,0.008484628437743377,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,2,100000,0.1906790598424832,0.008909046673303889,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,4,100000,0.37525915402557536,0.012138996746377567,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,6,100000,0.5764612696387431,0.016562294203925958,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,8,100000,0.7466085049895365,0.02386963769597689,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,10,100000,0.9676720610852788,0.029966385488349477,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,12,100000,1.1582813873647488,0.0431456372859888,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,14,100000,1.1919256377587708,0.04772318418221042,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,16,100000,1.0289452817907485,0.05432963704068133,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,-4,300000,-0.40202433476478955,0.012711428246173141,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,-2,300000,-0.20513606735134618,0.008612811642200372,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,0,300000,0.0,0.007974456695093233,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,2,300000,0.20848026694365349,0.009834970836148399,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,4,300000,0.4180378891924275,0.011893583870635095,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,6,300000,0.6186820606200721,0.016446135444393568,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,8,300000,0.8204999308344967,0.024504771706804217,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,10,300000,1.1102538422746737,0.03420209297146344,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,12,300000,1.2400743371765959,0.044300132356165596,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,14,300000,1.2308730173657374,0.05307494878125105,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,16,300000,1.0939381374260868,0.05670506503904992,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,-4,500000,-0.4327383482672502,0.012511462868354079,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,-2,500000,-0.2060011903394015,0.008892523189668657,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,0,500000,0.0,0.008089316362120746,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,2,500000,0.20675135692597732,0.00913586445735176,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,4,500000,0.43841416243674863,0.011944821170823265,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,6,500000,0.6304864845229732,0.0172705270314096,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,8,500000,0.8791528951457945,0.02447690101986929,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,10,500000,1.0518728453431272,0.03078732312672652,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,12,500000,1.2853675425969626,0.04394566124499939,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,14,500000,1.2486484747206947,0.05301995959726853,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,16,500000,1.2271030727267187,0.06439532044268091,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,-4,1000000,-0.43774722410048367,0.012368951021463218,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,-2,1000000,-0.20432335714233724,0.00912168313165317,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,0,1000000,0.0,0.008043020249354191,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,2,1000000,0.21924501160106588,0.008804769995493423,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,4,1000000,0.43125011568572347,0.012208676020854728,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,6,1000000,0.6067501821854538,0.0169594894591391,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,8,1000000,0.8885146833558824,0.026882380213476154,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,10,1000000,1.1199666005797235,0.035758588211617336,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,12,1000000,1.2550369985603433,0.04541197708602999,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,14,1000000,1.29579638119656,0.05298016017948115,synthetic,synthetic_aero_model_v1,0
ah81k144wfklappe,ah81k144wfklappe_v5,16,1000000,1.1774565100190002,0.06260987519380311,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,-4,100000,-0.3942297985276901,0.012253240386284923,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,-2,100000,-0.19533317492227872,0.008620614023203218,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,0,100000,0.0,0.00807859083426063,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,2,100000,0.1957384777155502,0.008872050222908448,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,4,100000,0.40527124480794946,0.011522459217298175,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,6,100000,0.5754780103699579,0.016912502954092915,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,8,100000,0.8218644060750242,0.023319738121187344,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,10,100000,0.9502897299026098,0.033386138070813316,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,12,100000,1.172600760868946,0.04355088749711816,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,14,100000,1.1608700737737991,0.04930023502740545,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,16,100000,1.0650135518850834,0.05633836017863826,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,-4,300000,-0.41165439262132253,0.011836207814775,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,-2,300000,-0.2065906400558016,0.009402298328212492,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,0,300000,0.0,0.0075404190348833675,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,2,300000,0.21014204809193324,0.008905273851720822,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,4,300000,0.40688095069994634,0.012558823748650074,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,6,300000,0.6188474139158279,0.018478277851672904,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,8,300000,0.8106228679116583,0.02532939982084691,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,10,300000,1.039585384539194,0.03372653802028191,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,12,300000,1.259745585195761,0.04400195170049509,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,14,300000,1.2137026638623982,0.05087560357343196,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,16,300000,1.1101726567888484,0.06131042740345987,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,-4,500000,-0.42823321585017915,0.012277721693028527,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,-2,500000,-0.21659929588401686,0.009143488951847453,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,0,500000,0.0,0.007956004429776764,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,2,500000,0.21422666929241194,0.008976653639365693,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,4,500000,0.4085190891752532,0.012630088432102228,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,6,500000,0.6256380517147113,0.017076159653091012,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,8,500000,0.8539748578509526,0.024633650794255266,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,10,500000,1.040522113103228,0.03319529958267177,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,12,500000,1.272872140336624,0.044648768354976685,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,14,500000,1.2545642037978422,0.050896621535218185,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,16,500000,1.1386727101786374,0.059677206530806055,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,-4,1000000,-0.4308482923996433,0.012112163839589121,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,-2,1000000,-0.2218371024933842,0.00880644021008643,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,0,1000000,0.0,0.008358989854984266,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,2,1000000,0.21147966565417292,0.009065971273035798,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,4,1000000,0.43923776364595307,0.012581080563891029,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,6,1000000,0.6545418023855551,0.01844307344095615,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,8,1000000,0.8529328149750617,0.02585998681975653,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,10,1000000,1.0908324505014404,0.03455486165812067,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,12,1000000,1.3274003577365876,0.0479561030681495,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,14,1000000,1.3157240921727253,0.05474600306511909,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v1,16,1000000,1.1770016905734653,0.06056686675081647,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,-4,100000,-0.3711887921426853,0.01217344021384129,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,-2,100000,-0.18777154437447574,0.008831800344481467,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,0,100000,0.0,0.00808229905424983,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,2,100000,0.1989300594350159,0.008642050827534822,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,4,100000,0.3934251051236166,0.011858434721540618,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,6,100000,0.5928162063086032,0.0164986139892133,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,8,100000,0.8026883055601383,0.02392763700901534,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,10,100000,1.0416901575564776,0.032616090960700526,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,12,100000,1.1766800759905234,0.04098136162121827,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,14,100000,1.1462107435803583,0.05137745389646649,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,16,100000,1.0316361345953835,0.05849906797098922,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,-4,300000,-0.41838555264192445,0.01223965370363108,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,-2,300000,-0.21533450123339895,0.009157727810571645,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,0,300000,0.0,0.007813495026333649,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,2,300000,0.2070018261420106,0.008873575975252485,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,4,300000,0.4004436198739033,0.012228111625715549,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,6,300000,0.601193473579067,0.017436390328533218,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,8,300000,0.811518503958494,0.024132127507421913,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,10,300000,1.059714346677164,0.033204008977141056,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,12,300000,1.2630053986602647,0.047228279453121844,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,14,300000,1.2263003551023341,0.05362519925627243,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,16,300000,1.1343247000792571,0.05743742211182768,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,-4,500000,-0.4185091600380468,0.012460029584824788,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,-2,500000,-0.20901041125222572,0.008817802122640741,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,0,500000,0.0,0.008230191102270875,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,2,500000,0.21111392386002484,0.0008300435899955894,synthetic,synthetic_aero_model_v1,1
ag36,ag36_v2,4,500000,0.41735835760855267,0.01230531230903104,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,6,500000,0.6563892594749225,0.017553999474698264,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,8,500000,0.8477559874125907,0.025563263799929337,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,10,500000,1.100988985819095,0.03300348657131766,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,12,500000,1.2941668507744672,0.04429083871279301,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,14,500000,1.3101672869377978,0.056116652489707854,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,16,500000,1.1951303227409786,0.060404296578824304,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,-4,1000000,-0.4251771651796743,0.012188445579116238,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,-2,1000000,-0.21785273438869435,0.00936934842494086,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,0,1000000,0.0,0.00877430699897482,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,2,1000000,0.22360588138041024,0.009138081009372525,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,4,1000000,0.4266848670824399,0.01310857858824919,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,6,1000000,0.6534547000699472,0.017544500618616978,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,8,1000000,0.9314594873671617,0.024566620798871532,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,10,1000000,1.0630445780589983,0.034951810405907065,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,12,1000000,1.3194914234058508,0.04567411450413087,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,14,1000000,1.3358119217803592,0.05464989704906656,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v2,16,1000000,1.229498339012257,0.06333058548735969,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,-4,100000,-0.3993083171706118,0.0010686527590917758,synthetic,synthetic_aero_model_v1,1
ag36,ag36_v3,-2,100000,-0.1931377112947723,0.008663071916785751,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,0,100000,0.0,0.007895383071565829,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,2,100000,0.19463533660600024,0.008808205713143183,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,4,100000,0.3977344334888058,0.012155702546735665,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,6,100000,0.6020212014317349,0.01802761659385047,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,8,100000,0.7715459334054445,0.02336307135079272,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,10,100000,0.9905516495131217,0.031170291324245546,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,12,100000,1.166342590440825,0.04124871058534364,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,14,100000,1.1339193401802032,0.05389927781123393,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,16,100000,1.0731104398158515,0.05910360411790556,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,-4,300000,-0.4195968758631781,0.012135769777172572,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,-2,300000,-0.20725670895169365,0.009328922669773112,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,0,300000,0.0,0.007788619240800215,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,2,300000,0.19294350580483483,0.00879210636569638,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,4,300000,0.4199089642120005,0.012027017984837922,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,6,300000,0.620588491242926,0.016802776577668804,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,8,300000,0.8097114046018197,0.025620226281432915,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,10,300000,1.0114005338845433,0.03397057139604678,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,12,300000,1.1671481561959651,0.04540928953227194,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,14,300000,1.199515543600362,0.05117883006933063,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,16,300000,1.1805028220348914,0.0562113774864097,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,-4,500000,-0.4256909521863364,0.012227317891399159,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,-2,500000,-0.2087420732258118,0.008963784151439374,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,0,500000,0.0,0.00797686787047632,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,2,500000,0.2145849515475153,0.008307284205007395,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,4,500000,0.4179667618348238,0.012335807403108046,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,6,500000,0.6419182857875881,0.01863644768489082,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,8,500000,0.871215442338374,0.024069628526419837,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,10,500000,1.0513180502939303,0.03412987925276438,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,12,500000,1.2576916321255478,0.04594184324602346,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,14,500000,1.216029266405833,0.05199189714437987,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,16,500000,1.1341479145628428,0.05603689696854249,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,-4,1000000,-0.43419284858644547,0.012909831806597254,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,-2,1000000,-0.22618800209581444,0.009558446667420327,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,0,1000000,0.0,0.008114618252361505,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,2,1000000,0.2119610895987041,0.008718351007676801,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,4,1000000,0.444603096768647,0.011401507865013184,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,6,1000000,0.6598541156617931,0.017544915743418748,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,8,1000000,0.8659805331268856,0.026858850560745745,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,10,1000000,1.1381011373879202,0.036685068729005274,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,12,1000000,1.3776308884725559,0.049471737800278706,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,14,1000000,1.2789969566217783,0.05432944036964534,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v3,16,1000000,1.1900055947205388,0.06071317742504124,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,-4,100000,-0.3837005097655788,0.013037754154389502,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,-2,100000,-0.19997503666816005,0.008415755925862255,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,0,100000,0.0,0.008237541198267936,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,2,100000,0.19636456243824968,0.00841523176498824,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,4,100000,0.3987410966620462,0.011184874109157635,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,6,100000,0.5976362142323426,0.017011541702761108,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,8,100000,0.8353663527534951,0.023801065415856266,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,10,100000,0.954690447997879,0.03296856839155705,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,12,100000,1.1477334473915837,0.042289290280754344,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,14,100000,1.122001729128538,0.04990678881758505,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,16,100000,1.0566236248969094,0.05650404824357628,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,-4,300000,-0.40458303408967927,0.011532918745123777,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,-2,300000,-0.2066583647541815,0.009185860097806867,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,0,300000,0.0,0.00759197422085993,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,2,300000,0.204624475216964,0.009496250166301581,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,4,300000,0.3949997762502993,0.011417950433758397,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,6,300000,0.6099032595995837,0.01755783294619335,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,8,300000,0.8145706902164872,0.024820009073733277,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,10,300000,1.0504168441717274,0.03472903924118892,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,12,300000,1.2744541223606813,0.045095184888923175,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,14,300000,1.1914456500161688,0.05495834486706019,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,16,300000,1.111737617309722,0.05678143426878162,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,-4,500000,-0.4091901996774255,0.012042064296656349,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,-2,500000,-0.21621539050119581,0.009385782624668597,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,0,500000,0.0,0.007650543324991883,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,2,500000,0.20633574833082555,0.009630741214711249,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,4,500000,0.43397842928719854,0.012444180291819651,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,6,500000,0.6250963887991796,0.018258270720723137,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,8,500000,0.8595699151167016,0.02481306828511236,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,10,500000,1.0807966993030775,0.03550340024833872,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,12,500000,1.282106511409882,0.04467270895410379,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,14,500000,1.220385867337863,0.051429837224553375,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,16,500000,1.1748831752020144,0.06243065905762945,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,-4,1000000,-0.45450449229038914,0.012097036515218759,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,-2,1000000,-0.22717936731434452,0.008765354708634283,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,0,1000000,0.0,0.0077668012724880255,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,2,1000000,0.21686826749641247,0.00895722452451084,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,4,1000000,0.4264333088607,0.012692749282054973,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,6,1000000,0.6690750475652032,0.018440693642699412,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,8,1000000,0.8804900766572873,0.02476886738298241,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,10,1000000,1.094915249065693,0.03385620065223293,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,12,1000000,1.3079372796031015,0.047651536424173475,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,14,1000000,1.2923748715453143,0.05709559163950546,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v4,16,1000000,1.247952138334011,0.061467871840840065,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v5,-4,100000,-0.37623897954765895,0.011605679683167372,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v5,-2,100000,-0.19224319349123103,0.008934922074322707,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v5,0,100000,0.0,0.008177295395252446,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v5,2,100000,0.1951379345712907,0.008915101907082027,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v5,4,100000,0.4025932770318302,0.011695440454211163,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v5,6,100000,0.5786284493416377,0.016913880022447328,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v5,8,100000,0.7947324466015082,0.023743293139143945,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v5,10,100000,0.9790718979932177,0.03300912643152794,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v5,12,100000,1.1609947906658404,0.044944695525478924,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v5,14,100000,1.155801244971628,0.0520095902289569,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v5,16,100000,1.010762662498716,0.059915708006108154,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v5,-4,300000,-0.4160502365860561,0.011596273799717892,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v5,-2,300000,-0.2088759753728656,0.009487783726739198,synthetic,synthetic_aero_model_v1,0
ag36,ag36_v5,0,300000,0.0,0.008149690121441342,synthetic,synthetic_aero_model_v1,0
